date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:36:25	33569/33569	---MCZ	200	added ('OK')	text/html	etag:W/%22cd0d6e3e50db3762ef4775b384c5b398%22	https://credesign.vercel.app/multiPage/portfolio.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/portfolio.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:26	33141/33141	---MCZ	200	added ('OK')	text/html	etag:W/%2276f645eddbf18fa010bc1d1e6b4841e6%22	https://credesign.vercel.app/multiPage/PortfolioFullWidth.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/PortfolioFullWidth.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:26	28576/28576	---MCZ	200	added ('OK')	text/html	etag:W/%2242b71302bcaa3240a7e80a510e742b9b%22	https://credesign.vercel.app/multiPage/portfolioTwo.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/portfolioTwo.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:26	28633/28633	---MCZ	200	added ('OK')	text/html	etag:W/%220141cf8245fc84dd25bf6e2d2add68b5%22	https://credesign.vercel.app/multiPage/portfolioTwoFullWidth.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/portfolioTwoFullWidth.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:26	28537/28537	---MCZ	200	added ('OK')	text/html	etag:W/%222afc0b8357ab33accca0af2cf7fa8b97%22	https://credesign.vercel.app/multiPage/portfolioThree.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/portfolioThree.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:27	28631/28631	---MCZ	200	added ('OK')	text/html	etag:W/%223f0e6dfa319a6c801505095c44d4b91e%22	https://credesign.vercel.app/multiPage/portfolioThreeFullWidth.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/portfolioThreeFullWidth.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:27	27795/27795	---MCZ	200	added ('OK')	text/html	etag:W/%22c2d4dd118f31d58b4c5c10add9ae5052%22	https://credesign.vercel.app/multiPage/portfolioDetails.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/portfolioDetails.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:27	39602/39602	---MCZ	200	added ('OK')	text/html	etag:W/%22156f3946961813f98aa1c1b276893d4a%22	https://credesign.vercel.app/multiPage/blog.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/blog.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:27	39623/39623	---MCZ	200	added ('OK')	text/html	etag:W/%22df7907fdc69f278762b5efb926eb5fd2%22	https://credesign.vercel.app/multiPage/blogFullWidth.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/blogFullWidth.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:27	33313/33313	---MCZ	200	added ('OK')	text/html	etag:W/%22b9a377b78d8f1f224c09baeb2ea54ca1%22	https://credesign.vercel.app/multiPage/blogTwo.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/blogTwo.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:28	33304/33304	---MCZ	200	added ('OK')	text/html	etag:W/%228855e69afc9ef7fb7b6a64b9436c418c%22	https://credesign.vercel.app/multiPage/blogTwoFullWidth.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/blogTwoFullWidth.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:28	34783/34783	---MCZ	200	added ('OK')	text/html	etag:W/%227f8443da155f405b3574261f3e8bb010%22	https://credesign.vercel.app/multiPage/blogThree.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/blogThree.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:28	35462/35462	---MCZ	200	added ('OK')	text/html	etag:W/%22ced4dbdfd9136d86fdad96ffb8bc642c%22	https://credesign.vercel.app/multiPage/blogThreeFullWidth.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/blogThreeFullWidth.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:28	63433/63433	---MCZ	200	added ('OK')	text/html	etag:W/%229d56511594b055c4d40925b354ac1d6b%22	https://credesign.vercel.app/multiPage/blogDetails.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/blogDetails.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:29	25179/25179	---MCZ	200	added ('OK')	text/html	etag:W/%229eef0cb437d3896dd4d4f20f88bf548c%22	https://credesign.vercel.app/multiPage/contact.html	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/contact.html	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:29	2499/2499	---M--	200	added ('OK')	image/png	etag:%229f8ea2119a112f7e42a579683e83dc83%22	https://credesign.vercel.app/multiPage/img/Logo.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/Logo.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:29	675/675	---M--	200	added ('OK')	image/png	etag:%229c4cef76afd47ac47c161ce2280a6e21%22	https://credesign.vercel.app/multiPage/img/orangeDot.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/orangeDot.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:30	3228/3228	---M--	200	added ('OK')	image/png	etag:%22ccc83e7dc2a90cfa77eee04bcfd147a9%22	https://credesign.vercel.app/multiPage/img/particleOne.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/particleOne.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:30	3709/3709	---M--	200	added ('OK')	image/png	etag:%22bc383aa3c8faebe3564cec39285266e0%22	https://credesign.vercel.app/multiPage/img/particleTwo.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/particleTwo.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:30	6978/6978	---M--	200	added ('OK')	image/png	etag:%2202f08c23fe3701f1a29d66a3b318a65e%22	https://credesign.vercel.app/multiPage/img/homeNannerShape.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/homeNannerShape.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:30	695035/695035	---M--	200	added ('OK')	image/png	etag:%228695e7615caa357ae4b49f92dd1b95ab%22	https://credesign.vercel.app/multiPage/img/bannerImg.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/bannerImg.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:30	122246/122246	---M--	200	added ('OK')	image/png	etag:%2200431c82c8922bfbf2b7145038224eb0%22	https://credesign.vercel.app/multiPage/img/recentSix.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/recentSix.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:31	320243/320243	---M--	200	added ('OK')	image/png	etag:%223e0157ce2fcf84c14bbd2fc94c712f34%22	https://credesign.vercel.app/multiPage/img/recentSeven.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/recentSeven.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:31	131041/131041	---M--	200	added ('OK')	image/png	etag:%22ac62e5be8e954416731304c3bf93ee54%22	https://credesign.vercel.app/multiPage/img/recentEight.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/recentEight.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:31	106763/106763	---M--	200	added ('OK')	image/png	etag:%22dedda9d344d0fb809ab80de0b1c8ec59%22	https://credesign.vercel.app/multiPage/img/recentNine.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/recentNine.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:31	100346/100346	---M--	200	added ('OK')	image/png	etag:%22f2b0fe3ef5dd83d7d449b6e8786ce336%22	https://credesign.vercel.app/multiPage/img/recentTen.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/recentTen.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:32	6491/6491	---M--	200	added ('OK')	image/png	etag:%22ade31d02312058504e9fd87b4e11a88b%22	https://credesign.vercel.app/multiPage/img/circleShape.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/circleShape.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:32	529403/529403	---M--	200	added ('OK')	image/png	etag:%227a771cf060e268f59c643abeebcf164a%22	https://credesign.vercel.app/multiPage/img/aboutThree.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/aboutThree.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:32	3621/3621	---M--	200	added ('OK')	image/png	etag:%22f7001d2c786d0dbe6e36e4691e3621c5%22	https://credesign.vercel.app/multiPage/img/aboutThreeLineShape.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/aboutThreeLineShape.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:32	66785/66785	---M--	200	added ('OK')	image/png	etag:%224297dd31f9f397d21ba83b77247be9c6%22	https://credesign.vercel.app/multiPage/img/serviceSlideTwo.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/serviceSlideTwo.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:32	576880/576880	---M--	200	added ('OK')	image/png	etag:%2261293943c0649ffb360cc908fba130bb%22	https://credesign.vercel.app/multiPage/img/serviceSlideOne.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/serviceSlideOne.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:33	80788/80788	---M--	200	added ('OK')	image/png	etag:%22381a64abb9c442efcfcd54459f9ce556%22	https://credesign.vercel.app/multiPage/img/serviceSlideThree.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/serviceSlideThree.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:33	201049/201049	---M--	200	added ('OK')	image/png	etag:%22419fd3e2b9849c30e8ccd91d5bb197dd%22	https://credesign.vercel.app/multiPage/img/testimonialFour.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/testimonialFour.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:33	5956/5956	---M--	200	added ('OK')	image/png	etag:%22e6b4788b81cfd5041187a9ef5b3d0f84%22	https://credesign.vercel.app/multiPage/img/clientOne.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/clientOne.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:33	5853/5853	---M--	200	added ('OK')	image/png	etag:%22fcb9935857b8576e0dbcc4e07a673544%22	https://credesign.vercel.app/multiPage/img/clientTwo.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/clientTwo.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:34	6840/6840	---M--	200	added ('OK')	image/png	etag:%22596e2442a971bfd8fb6b845cfda9392b%22	https://credesign.vercel.app/multiPage/img/clientThree.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/clientThree.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:34	5838/5838	---M--	200	added ('OK')	image/png	etag:%222f3a5096c289b0245ce17a73c8272df7%22	https://credesign.vercel.app/multiPage/img/clientFour.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/clientFour.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:34	2298/2298	---M--	200	added ('OK')	image/png	etag:%224619c503e2c28bf1173eee5c4f330b85%22	https://credesign.vercel.app/multiPage/img/partnerLogoOne.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/partnerLogoOne.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:34	2083/2083	---M--	200	added ('OK')	image/png	etag:%221726c66a6d34ac71acdf0dd89e951ef3%22	https://credesign.vercel.app/multiPage/img/partnerLogoTwo.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/partnerLogoTwo.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:34	1794/1794	---M--	200	added ('OK')	image/png	etag:%22946b0f34ae80850fc750346850743b5c%22	https://credesign.vercel.app/multiPage/img/partnerLogoThree.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/partnerLogoThree.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:35	1883/1883	---M--	200	added ('OK')	image/png	etag:%22e3b508d4193e163b675c919689b5da26%22	https://credesign.vercel.app/multiPage/img/partnerLogoFour.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/partnerLogoFour.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:35	1883/1883	---M--	200	added ('OK')	image/png	etag:%22e3b508d4193e163b675c919689b5da26%22	https://credesign.vercel.app/multiPage/img/partnerLogoFive.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/partnerLogoFive.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:35	1438/1438	---M--	200	added ('OK')	image/png	etag:%224e1662ed8ee8b151e95a0c7709fa230e%22	https://credesign.vercel.app/multiPage/img/partnerLogoSix.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/partnerLogoSix.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:35	99735/99735	---M--	200	added ('OK')	image/png	etag:%22e2d353fe020cf144ee519a89cee676b4%22	https://credesign.vercel.app/multiPage/img/blogSeven.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/blogSeven.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:36	382/382	---M--	200	added ('OK')	image/png	etag:%22c321b194474ea10b0d68aa88b9870697%22	https://credesign.vercel.app/multiPage/img/timeIcon.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/timeIcon.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:36	132212/132212	---M--	200	added ('OK')	image/png	etag:%227c922adec4250832ab3e2712e7ae0052%22	https://credesign.vercel.app/multiPage/img/blogEight.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/blogEight.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:36	1337662/1337662	---M--	200	added ('OK')	image/png	etag:%22146b44fe3508af228d0dff8ea55a792c%22	https://credesign.vercel.app/multiPage/img/contactThreeImg.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/contactThreeImg.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:36	143763/143763	---M--	200	added ('OK')	image/png	etag:%22818bcd01cda60adc6339477fadd73162%22	https://credesign.vercel.app/multiPage/img/blogNine.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/blogNine.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:36	435/435	---M--	200	added ('OK')	image/png	etag:%223439445540a3297f9a60d5d2f0122e78%22	https://credesign.vercel.app/multiPage/img/send.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/img/send.png	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:36	89795/89795	---MCZ	200	added ('OK')	application/javascript	etag:W/%22641dd14370106e992d352166f5a07e99%22	https://credesign.vercel.app/multiPage/js/jquery-3.6.4.min.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/jquery-3.6.4.min.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:37	60505/60505	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a9b59ccd3c8ce33d88ad31cd3d53a963%22	https://credesign.vercel.app/multiPage/js/bootstrap.min.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/bootstrap.min.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:37	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ba6cf724c8bb1cf5b084e79ff230626e%22	https://credesign.vercel.app/multiPage/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/jquery.magnific-popup.min.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:37	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f416f9031fef25ae25ba9756e3eb6978%22	https://credesign.vercel.app/multiPage/js/owl.carousel.min.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/owl.carousel.min.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:38	11443/11443	---MCZ	200	added ('OK')	application/javascript	etag:W/%222ed775b029b32837cf06f50999c46fd2%22	https://credesign.vercel.app/multiPage/js/jquery.meanmenu.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/jquery.meanmenu.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:38	3321/3321	---MCZ	200	added ('OK')	application/javascript	etag:W/%220f506690f99e4067e46920ba3f737e13%22	https://credesign.vercel.app/multiPage/js/jquery.lineProgressbar.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/jquery.lineProgressbar.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:38	3732/3732	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b878e86aca874ef03baba644bfa8987a%22	https://credesign.vercel.app/multiPage/js/multi-animated-counter.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/multi-animated-counter.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:38	1240/1240	---MCZ	200	added ('OK')	application/javascript	etag:W/%229f4f98da1d69c21ff1c42e3455e0c609%22	https://credesign.vercel.app/multiPage/js/onepageNav.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/onepageNav.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:39	1468161/1468161	---MCZ	200	added ('OK')	application/javascript	etag:W/%2278cdcbfac5817d1dca139718d1b9a8f5%22	https://credesign.vercel.app/multiPage/js/all.min.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/all.min.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:39	14243/14243	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a01f9089e8301e9eacfb9d029dc0ca5c%22	https://credesign.vercel.app/multiPage/js/aos.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/aos.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:39	3552/3552	---MCZ	200	added ('OK')	application/javascript	etag:W/%220244d5fb30e64efc8c80610c0f7af4c9%22	https://credesign.vercel.app/multiPage/js/jquery.animatedheadline.min.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/jquery.animatedheadline.min.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:39	89031/89031	---MCZ	200	added ('OK')	application/javascript	etag:W/%22be4d6f4195222addaf474b45325e8dbc%22	https://credesign.vercel.app/multiPage/js/mixitup.min.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/mixitup.min.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:39	9028/9028	---MCZ	200	added ('OK')	application/javascript	etag:W/%227d05f92297dede9ecfe3706efb95677a%22	https://credesign.vercel.app/multiPage/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/jquery.waypoints.min.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:40	1067/1067	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ef36cca760bf1cd76cfcd0e4dc10cef1%22	https://credesign.vercel.app/multiPage/js/jquery.counterup.min.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/jquery.counterup.min.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:40	6494/6494	---MCZ	200	added ('OK')	application/javascript	etag:W/%22538026a4dea9330305300f474074876e%22	https://credesign.vercel.app/multiPage/js/main.js	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/js/main.js	(from https://credesign.vercel.app/multiPage/index4.html)
22:36:40	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2025%20Mar%202024%2017:06:42%20GMT	https://credesign.vercel.app/multiPage/css/owl.video.play.png	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/css/owl.video.play.png	(from https://credesign.vercel.app/multiPage/css/owl.carousel.css)
22:36:41	108020/108020	---M--	200	added ('OK')	font/woff2	etag:%228b0ddedbb27cbc9971c8667caa8a0cc1%22	https://credesign.vercel.app/multiPage/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/port4/credesign.vercel.app/multiPage/webfonts/fa-brands-400.woff2	(from https://credesign.vercel.app/multiPage/css/all.min.css)
